20210704105806,34.693135,135.78240833333334
,adress,rssi,uuid
0,11:9e:bd:ae:cd:63,-94,null
1,00:a0:50:c4:24:ee,-75,null
2,10:4a:d1:dc:96:a1,-83,0000fd6f-0000-1000-8000-00805f9b34fb
3,63:68:e3:10:dd:37,-78,null
4,98:b6:e9:16:1d:1d,-83,null
5,3c:58:f4:bb:85:dc,-89,0000fd6f-0000-1000-8000-00805f9b34fb
6,3d:f3:64:f6:47:25,-88,0000fd6f-0000-1000-8000-00805f9b34fb
7,5d:76:35:47:c6:aa,-89,null
8,53:26:b2:16:b1:67,-92,null
9,98:b6:e9:16:1d:33,-89,null
10,24:7e:f1:0d:7f:a3,-86,0000fd6f-0000-1000-8000-00805f9b34fb
11,6c:37:19:54:a8:ee,-92,null
12,53:32:bf:96:d7:9c,-88,null
13,65:5b:9f:18:51:70,-85,null
14,62:d7:cd:04:0d:65,-80,null
15,01:22:f4:3f:1e:d1,-84,0000fd6f-0000-1000-8000-00805f9b34fb
16,28:11:a5:5d:34:4a,-94,null
17,54:0f:04:a0:1b:bd,-92,null
18,70:50:ca:bc:66:c6,-92,null
19,03:78:2f:1a:04:4c,-91,0000fd6f-0000-1000-8000-00805f9b34fb
20,5f:18:de:cb:68:00,-98,null
21,53:25:cf:21:14:2e,-90,null
22,4b:98:37:d7:bc:2a,-97,null
23,68:d1:aa:73:de:3d,-93,null
24,3c:66:e5:52:63:9a,-94,0000fd6f-0000-1000-8000-00805f9b34fb
25,75:2f:9f:50:2b:64,-99,null
26,73:36:c4:cb:f1:74,-94,null
27,69:a9:45:7a:41:0c,-97,null
