20210704150837,34.69323,135.78221333333335
,adress,rssi,uuid
0,00:a0:50:52:e3:df,-72,null
1,00:a0:50:53:77:0c,-84,null
2,56:b2:49:36:3e:d2,-65,null
3,31:e1:c7:5a:5b:51,-81,null
4,5e:55:0b:5e:cf:aa,-88,null
5,6a:66:a0:40:c2:49,-80,null
6,79:cf:79:1c:26:d8,-93,0000fd6f-0000-1000-8000-00805f9b34fb
7,70:74:a3:2e:96:15,-92,null
8,f3:85:80:87:df:89,-93,null
9,67:46:7c:9d:b9:4b,-87,null
10,61:64:5e:35:cb:4f,-90,null
11,d4:36:39:ba:c1:d3,-98,null
12,4b:09:47:57:a8:03,-96,null
13,1b:c6:c3:d7:ae:29,-91,null
14,d4:36:39:ba:c1:ad,-97,null
15,d4:36:39:ba:bd:b6,-95,null
16,59:9c:b1:cc:e8:6c,-99,null
17,6c:dd:53:f2:9d:87,-90,null
18,68:c3:03:02:99:89,-90,null
19,58:7c:bc:44:27:c1,-88,null
20,73:62:2f:b2:51:5d,-97,null
21,6a:62:f8:1b:a8:19,-93,null
