20210704141806,34.684375,135.81622333333334
,adress,rssi,uuid
0,4d:e6:04:9f:62:b1,-77,null
1,4f:6b:7a:d0:4c:da,-54,null
2,01:27:c5:4a:26:f9,-59,null
3,53:6d:4a:16:b2:7f,-54,null
4,00:a0:50:52:e3:df,-81,null
5,17:91:8d:27:5a:4d,-54,0000fd6f-0000-1000-8000-00805f9b34fb
6,73:f8:e9:85:0f:56,-60,null
7,4a:ab:51:2c:24:8b,-74,null
8,66:7a:54:05:89:ea,-85,null
9,56:37:9c:c6:70:10,-79,null
10,52:1c:2c:d7:cd:e2,-92,null
11,68:1b:45:90:42:0d,-57,null
12,4e:d7:34:a5:b1:c8,-84,null
13,49:5e:a5:19:f2:72,-74,null
14,0d:ef:1d:94:b9:4f,-73,0000fd6f-0000-1000-8000-00805f9b34fb
15,7e:6d:05:19:bc:64,-95,null
16,20:34:fa:f0:9e:1e,-92,0000fd6f-0000-1000-8000-00805f9b34fb
17,50:56:9e:d8:31:83,-88,null
18,6c:71:1f:e6:bf:32,-93,null
19,0f:6c:91:c0:1c:ff,-80,0000fd6f-0000-1000-8000-00805f9b34fb
20,5f:69:01:3c:d6:e4,-63,null
21,15:56:f3:98:b4:af,-59,0000fd6f-0000-1000-8000-00805f9b34fb
22,2d:26:3a:04:8f:ee,-90,null
23,7c:54:c8:de:3c:dd,-79,null
24,12:d9:02:05:90:fd,-97,null
25,d0:63:85:9f:aa:ba,-67,null
26,6c:23:d7:5f:69:35,-91,null
27,5f:b4:8a:5c:bc:2e,-77,null
28,38:aa:27:74:14:55,-96,0000fd6f-0000-1000-8000-00805f9b34fb
29,12:f0:7b:a8:b4:7e,-84,0000fd6f-0000-1000-8000-00805f9b34fb
30,f2:bd:f0:ae:be:2c,-92,null
31,2d:6e:b6:f4:17:bb,-95,null
32,71:55:84:ed:b8:de,-99,null
33,4e:7d:fb:da:35:1b,-91,null
34,2d:e1:e8:fa:ac:bf,-94,0000fd6f-0000-1000-8000-00805f9b34fb
35,4d:67:45:50:dd:dc,-93,null
36,19:a7:1c:f5:95:21,-87,0000fd6f-0000-1000-8000-00805f9b34fb
37,56:89:84:92:e2:68,-97,null
38,41:1e:a6:3f:39:75,-101,null
39,4e:ee:46:57:be:dd,-89,null
40,66:36:92:e3:f7:a3,-94,null
