20210704104800,34.68427,135.827265
,adress,rssi,uuid
0,00:a0:50:1d:4a:ce,-71,null
1,4c:54:18:ff:21:01,-86,null
2,51:49:f1:3d:3d:e5,-95,null
3,56:c9:85:72:ab:a9,-92,null
4,68:e9:31:bb:ad:71,-86,null
5,4b:af:e6:e5:6c:59,-94,null
6,29:e9:11:3b:ec:b6,-96,0000fd6f-0000-1000-8000-00805f9b34fb
7,9a:fe:60:55:e8:88,-90,null
8,39:fb:13:56:fc:e0,-83,0000fd6f-0000-1000-8000-00805f9b34fb
9,45:6d:3c:2f:34:d0,-80,null
10,1e:a1:09:f0:4a:ac,-84,null
11,27:c9:18:ea:6c:04,-90,0000fd6f-0000-1000-8000-00805f9b34fb
12,7d:d1:7c:e7:bb:e4,-76,null
13,59:8a:4a:9c:ca:92,-94,null
14,3e:3b:a0:90:1d:ab,-77,0000fd6f-0000-1000-8000-00805f9b34fb
15,4c:28:ee:e3:97:65,-88,null
16,25:8b:52:53:ee:85,-51,0000fd6f-0000-1000-8000-00805f9b34fb
17,5a:1d:c1:c3:7b:ca,-52,null
18,02:47:ee:38:f8:72,-88,0000fd6f-0000-1000-8000-00805f9b34fb
19,22:ab:a0:eb:21:da,-83,0000fd6f-0000-1000-8000-00805f9b34fb
20,54:18:04:37:b6:b3,-87,null
21,05:97:4d:e6:17:b7,-89,0000fd6f-0000-1000-8000-00805f9b34fb
22,4c:b3:7d:00:8b:78,-92,null
23,3c:71:bf:04:61:4e,-98,null
24,3b:75:6b:0f:b1:57,-94,null
25,54:a6:30:34:60:55,-90,null
26,10:0c:48:ca:de:65,-95,0000fd6f-0000-1000-8000-00805f9b34fb
27,03:4f:b1:43:c2:c9,-101,0000fd6f-0000-1000-8000-00805f9b34fb
28,63:7c:43:a4:c7:1b,-89,null
29,7e:28:8e:58:86:fd,-87,null
30,4d:f3:b2:9a:b0:ca,-64,null
31,4b:2a:e6:82:69:fd,-55,null
32,72:49:e9:78:b7:cf,-97,null
33,64:69:01:16:86:07,-88,null
34,29:b9:8a:51:73:02,-94,null
35,04:52:c7:b2:23:60,-87,null
36,6c:8c:ff:c0:ea:e3,-92,null
37,4a:c4:5e:4a:96:5a,-96,null
38,3b:25:ed:8b:55:4e,-86,0000fd6f-0000-1000-8000-00805f9b34fb
39,cd:19:08:15:07:4e,-86,null
40,03:51:2c:ac:78:c9,-97,0000fd6f-0000-1000-8000-00805f9b34fb
41,1a:43:1a:ca:eb:87,-102,0000fd6f-0000-1000-8000-00805f9b34fb
42,1e:5e:63:30:6a:f5,-85,0000fd6f-0000-1000-8000-00805f9b34fb
43,32:3a:8b:d1:10:f0,-97,0000fd6f-0000-1000-8000-00805f9b34fb
44,5c:b6:63:b7:ad:e4,-83,null
45,64:29:f2:08:89:16,-88,null
46,45:cc:47:fb:2a:b0,-91,null
47,36:02:90:d2:ae:f8,-91,null
48,28:e5:e0:77:41:de,-85,0000fd6f-0000-1000-8000-00805f9b34fb
49,5f:de:32:75:50:0d,-96,null
50,35:a1:10:ba:c1:c8,-91,0000fd6f-0000-1000-8000-00805f9b34fb
51,4f:9f:97:8d:bc:9c,-98,null
52,67:4e:e3:e7:e4:40,-95,null
53,32:ad:ab:61:3f:40,-91,0000fd6f-0000-1000-8000-00805f9b34fb
54,04:8c:07:7d:e1:43,-94,null
55,6a:8b:eb:aa:c4:b6,-94,null
56,f3:50:d3:01:fb:ad,-87,null
57,60:51:ff:b7:2e:51,-89,null
58,4b:d1:d1:57:92:01,-89,null
59,5e:34:3e:6d:b4:22,-88,null
60,30:67:c8:bf:02:a4,-92,0000fd6f-0000-1000-8000-00805f9b34fb
