20210704094641,34.685116666666666,135.83939
,adress,rssi,uuid
0,00:a0:50:53:77:0c,-71,null
1,60:cd:f0:65:78:20,-77,null
2,98:b6:e9:16:1d:33,-72,null
3,2f:6c:6f:25:97:a5,-85,0000fd6f-0000-1000-8000-00805f9b34fb
4,2a:c7:ec:5c:3a:26,-94,null
5,00:a0:50:52:e1:96,-95,null
6,47:4d:c0:c2:b1:fa,-69,null
7,4e:73:67:21:a0:d2,-85,null
8,60:32:aa:b4:fe:bc,-64,null
9,5b:5f:f6:1e:db:26,-81,null
10,30:cc:97:c6:44:f9,-65,0000fd6f-0000-1000-8000-00805f9b34fb
11,71:0c:f7:6d:86:6d,-89,null
12,51:43:63:34:e2:35,-68,null
13,98:b6:e9:16:1d:1d,-79,null
14,5c:aa:11:2a:27:7b,-87,null
15,54:54:fb:b8:96:e9,-61,null
16,48:9d:80:28:8d:79,-93,null
17,27:2b:59:2e:49:51,-81,0000fd6f-0000-1000-8000-00805f9b34fb
18,47:1f:67:2a:34:68,-87,null
19,60:65:dc:20:78:ad,-93,null
20,00:a0:50:53:46:4c,-89,null
21,c4:ea:65:27:23:42,-64,null
22,d7:12:ea:1e:44:63,-63,null
