20210704092842,34.684395,135.80321666666666
,adress,rssi,uuid
0,52:d2:8a:a2:9e:03,-64,null
1,00:a0:50:53:77:0c,-75,null
2,30:cc:97:c6:44:f9,-70,0000fd6f-0000-1000-8000-00805f9b34fb
3,98:b6:e9:16:1d:1d,-64,null
4,00:c3:f4:70:96:a3,-95,null
5,1d:1f:b1:76:91:4b,-92,0000fd6f-0000-1000-8000-00805f9b34fb
6,d4:9d:c0:7d:08:71,-86,null
7,7f:d1:cd:40:92:e3,-57,null
8,5c:25:31:90:cc:54,-95,null
9,5c:99:3b:76:fa:c0,-98,null
10,5d:15:ec:a4:1b:a1,-80,null
11,17:fc:a8:5b:fe:b2,-92,null
12,d4:9d:c0:7d:11:91,-94,null
13,19:87:4e:f3:3f:5f,-87,null
14,5d:d7:95:9f:89:9e,-82,0000fd6f-0000-1000-8000-00805f9b34fb
15,e7:f4:b2:2a:58:74,-66,null
16,d4:9d:c0:7d:1f:5f,-93,null
17,98:b6:e9:16:1d:33,-73,null
18,27:04:01:59:5d:89,-95,null
19,61:04:ef:1b:63:71,-91,null
20,6f:f5:aa:23:1f:cd,-96,null
21,68:b4:c8:4f:cc:d5,-37,null
22,6b:f3:d3:a6:eb:39,-93,null
23,10:2a:7d:45:1a:7b,-95,0000fd6f-0000-1000-8000-00805f9b34fb
24,74:d7:ca:e4:2c:3a,-91,null
25,6c:d3:cd:7b:be:67,-99,null
26,03:9d:4e:19:85:d5,-88,null
27,55:2c:50:57:8e:f9,-93,null
28,5d:3d:a9:f7:86:6f,-99,null
29,6f:cc:2f:b3:16:80,-93,null
30,7b:92:1d:2d:71:ff,-96,null
31,03:0d:b6:5d:1a:5e,-93,0000fd6f-0000-1000-8000-00805f9b34fb
