20210701095955,34.684425,135.83255666666668
,adress,rssi,uuid
0,00:a0:50:53:77:0c,-69,null
1,74:d7:ca:e4:16:1a,-91,null
2,2b:da:a1:99:0e:40,-90,0000fd6f-0000-1000-8000-00805f9b34fb
3,59:2a:46:a0:9c:f1,-95,null
4,01:48:a4:e1:d5:ec,-98,0000fd6f-0000-1000-8000-00805f9b34fb
5,77:1d:dc:62:ae:75,-92,null
6,74:79:ea:db:71:ab,-92,null
7,36:24:6d:30:da:02,-97,0000fd6f-0000-1000-8000-00805f9b34fb
8,7e:c0:9d:05:bc:06,-85,null
9,0b:4b:ae:5c:44:50,-94,0000fd6f-0000-1000-8000-00805f9b34fb
10,49:48:29:a0:8d:eb,-100,null
11,7e:c0:18:12:82:69,-96,null
12,38:36:33:37:24:c6,-97,0000fd6f-0000-1000-8000-00805f9b34fb
13,68:91:52:cf:a3:b6,-91,null
14,f2:38:87:e8:83:25,-95,null
15,52:23:22:92:64:94,-90,null
16,d4:36:39:ba:bd:da,-96,null
