20210701152645,34.68439333333333,135.79791
,adress,rssi,uuid
0,00:a0:50:53:77:0c,-60,null
1,70:8b:1f:53:96:c7,-97,null
2,1e:53:59:57:58:c3,-97,null
3,1e:73:3c:8b:86:28,-95,null
4,42:c0:f2:d7:67:d4,-67,null
5,6a:11:27:cb:9e:f0,-96,null
6,17:96:65:92:80:d7,-95,null
7,52:a2:67:2b:35:a8,-84,null
8,72:70:96:18:12:1a,-93,null
9,48:ab:ef:18:01:b2,-91,null
10,64:dd:b9:c9:6d:f1,-90,null
11,28:76:98:11:a8:5b,-93,null
12,7d:c4:3f:d2:02:5f,-94,null
13,5c:8e:c9:60:1f:b9,-92,null
14,6b:67:68:62:24:0d,-97,null
15,52:c9:6c:b8:3d:e6,-96,null
16,63:c4:26:ee:10:37,-97,null
17,4d:8b:87:69:63:d7,-91,null
18,0e:af:04:e6:10:0b,-93,null
19,0f:e9:23:4a:ef:00,-97,0000fd6f-0000-1000-8000-00805f9b34fb
20,4b:c1:7a:d7:c3:6a,-88,null
21,43:af:01:92:3d:39,-97,null
22,73:20:32:ae:a9:1e,-97,null
23,7f:94:4f:05:01:92,-91,null
24,60:a2:81:68:38:ef,-90,null
25,5c:ea:1d:0b:76:88,-93,null
26,36:25:de:29:6d:c3,-96,0000fd6f-0000-1000-8000-00805f9b34fb
27,79:7e:73:ef:57:98,-98,null
28,3e:20:0f:3c:c2:7b,-97,null
29,44:5a:a1:de:cf:f1,-96,null
30,19:9d:6d:8e:33:a7,-92,null
31,27:d0:ae:78:5c:37,-101,null
32,58:0e:36:db:e6:82,-86,null
33,10:65:71:5d:21:53,-92,0000fd6f-0000-1000-8000-00805f9b34fb
34,55:9c:51:51:75:00,-87,null
35,4a:e6:4b:0d:9d:ef,-96,null
36,4e:97:9b:70:20:19,-89,null
37,79:4f:bf:b6:4f:9d,-87,null
38,62:18:bf:81:7f:5c,-96,null
